INFO  | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Initializing Servlet 'dispatcherServlet'
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected StandardServletMultipartResolver
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected AcceptHeaderLocaleResolver
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected FixedThemeResolver
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@6a4238ff
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected org.springframework.web.servlet.support.SessionFlashMapManager@4964d801
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
INFO  | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed initialization in 6 ms
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/products", parameters={}
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to com.productapp.controller.ProductController#getAll()
INFO  | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] service.ProductServiceImpl (ProductServiceImpl.java:31) - time taken for ex of getProducts is 151 ms
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Using 'application/json', given [application/json] and supported [application/json, application/*+json, application/xml;charset=UTF-8, text/xml;charset=UTF-8, application/*+xml;charset=UTF-8]
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Writing [[Product(id=1, name=pen set, price=200.00), Product(id=2, name=laptop, price=67000.00), Product(id=3 (truncated)...]
DEBUG | 2024-01-23 17:08:41 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 200 OK
INFO  | 2024-01-23 19:51:36 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Starting ProductappApplication using Java 17.0.9 with PID 13063 (/home/raj/Documents/cloud_native_java2024/module-1-boot/productapp-v1/target/classes started by raj in /home/raj/Documents/cloud_native_java2024/module-1-boot/productapp-v1)
INFO  | 2024-01-23 19:51:36 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - The following 1 profile is active: "test"
INFO  | 2024-01-23 19:51:37 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
INFO  | 2024-01-23 19:51:37 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Finished Spring Data repository scanning in 35 ms. Found 1 JPA repository interface.
INFO  | 2024-01-23 19:51:37 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Tomcat initialized with port 8090 (http)
INFO  | 2024-01-23 19:51:37 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-01-23 19:51:37 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-01-23 19:51:37 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.18]
INFO  | 2024-01-23 19:51:38 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-01-23 19:51:38 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Root WebApplicationContext: initialization completed in 1018 ms
INFO  | 2024-01-23 19:51:38 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - No LoadTimeWeaver setup: ignoring JPA class transformer
INFO  | 2024-01-23 19:51:38 | [main] hikari.HikariDataSource (HikariDataSource.java:110) - HikariPool-1 - Starting...
INFO  | 2024-01-23 19:51:38 | [main] pool.HikariPool (HikariPool.java:565) - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3e98b933
INFO  | 2024-01-23 19:51:38 | [main] hikari.HikariDataSource (HikariDataSource.java:123) - HikariPool-1 - Start completed.
INFO  | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Initialized JPA EntityManagerFactory for persistence unit 'default'
WARN  | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
DEBUG | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - 9 mappings in 'requestMappingHandlerMapping'
DEBUG | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
DEBUG | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
DEBUG | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - ControllerAdvice beans: 1 @ExceptionHandler, 1 ResponseBodyAdvice
INFO  | 2024-01-23 19:51:39 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting ProtocolHandler ["http-nio-8090"]
INFO  | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Tomcat started on port 8090 (http) with context path ''
INFO  | 2024-01-23 19:51:39 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Started ProductappApplication in 3.572 seconds (process running for 3.847)
INFO  | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
INFO  | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Initializing Servlet 'dispatcherServlet'
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected StandardServletMultipartResolver
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected AcceptHeaderLocaleResolver
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected FixedThemeResolver
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@30259c61
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected org.springframework.web.servlet.support.SessionFlashMapManager@414d466e
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
INFO  | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed initialization in 2 ms
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/products", parameters={}
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to com.productapp.controller.ProductController#getAll()
INFO  | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] service.ProductServiceImpl (ProductServiceImpl.java:31) - time taken for ex of getProducts is 74 ms
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Using 'application/json', given [application/json] and supported [application/json, application/*+json, application/xml;charset=UTF-8, text/xml;charset=UTF-8, application/*+xml;charset=UTF-8]
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Writing [[Product(id=1, name=pen set, price=200.00), Product(id=2, name=laptop, price=67000.00), Product(id=3 (truncated)...]
DEBUG | 2024-01-23 19:51:48 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 200 OK
DEBUG | 2024-01-23 19:52:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - DELETE "/products/3", parameters={}
DEBUG | 2024-01-23 19:52:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to com.productapp.controller.ProductController#deleteById(int)
DEBUG | 2024-01-23 19:52:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Using 'application/json', given [application/json] and supported [application/json, application/*+json, application/xml;charset=UTF-8, text/xml;charset=UTF-8, application/*+xml;charset=UTF-8]
DEBUG | 2024-01-23 19:52:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Nothing to write: null body
DEBUG | 2024-01-23 19:52:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 204 NO_CONTENT
DEBUG | 2024-01-23 19:52:08 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/products", parameters={}
DEBUG | 2024-01-23 19:52:08 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to com.productapp.controller.ProductController#getAll()
INFO  | 2024-01-23 19:52:08 | [http-nio-8090-exec-4] service.ProductServiceImpl (ProductServiceImpl.java:31) - time taken for ex of getProducts is 5 ms
DEBUG | 2024-01-23 19:52:08 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Using 'application/json', given [application/json] and supported [application/json, application/*+json, application/xml;charset=UTF-8, text/xml;charset=UTF-8, application/*+xml;charset=UTF-8]
DEBUG | 2024-01-23 19:52:08 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Writing [[Product(id=1, name=pen set, price=200.00), Product(id=2, name=laptop, price=67000.00)]]
DEBUG | 2024-01-23 19:52:08 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 200 OK
INFO  | 2024-01-23 19:57:08 | [SpringApplicationShutdownHook] hikari.HikariDataSource (HikariDataSource.java:350) - HikariPool-1 - Shutdown initiated...
INFO  | 2024-01-23 19:57:08 | [SpringApplicationShutdownHook] hikari.HikariDataSource (HikariDataSource.java:352) - HikariPool-1 - Shutdown completed.
INFO  | 2024-01-23 19:57:23 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Starting ProductappApplication using Java 17.0.9 with PID 15403 (/home/raj/Documents/cloud_native_java2024/module-1-boot/productapp-v1/target/classes started by raj in /home/raj/Documents/cloud_native_java2024/module-1-boot/productapp-v1)
INFO  | 2024-01-23 19:57:23 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - The following 1 profile is active: "test"
INFO  | 2024-01-23 19:57:24 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
INFO  | 2024-01-23 19:57:24 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Finished Spring Data repository scanning in 50 ms. Found 1 JPA repository interface.
INFO  | 2024-01-23 19:57:25 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Tomcat initialized with port 8090 (http)
INFO  | 2024-01-23 19:57:25 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing ProtocolHandler ["http-nio-8090"]
INFO  | 2024-01-23 19:57:25 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting service [Tomcat]
INFO  | 2024-01-23 19:57:25 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting Servlet engine: [Apache Tomcat/10.1.18]
INFO  | 2024-01-23 19:57:25 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring embedded WebApplicationContext
INFO  | 2024-01-23 19:57:25 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Root WebApplicationContext: initialization completed in 1808 ms
INFO  | 2024-01-23 19:57:26 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - No LoadTimeWeaver setup: ignoring JPA class transformer
INFO  | 2024-01-23 19:57:26 | [main] hikari.HikariDataSource (HikariDataSource.java:110) - HikariPool-1 - Starting...
INFO  | 2024-01-23 19:57:26 | [main] pool.HikariPool (HikariPool.java:565) - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@43d3995f
INFO  | 2024-01-23 19:57:26 | [main] hikari.HikariDataSource (HikariDataSource.java:123) - HikariPool-1 - Start completed.
INFO  | 2024-01-23 19:57:27 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Initialized JPA EntityManagerFactory for persistence unit 'default'
WARN  | 2024-01-23 19:57:27 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
DEBUG | 2024-01-23 19:57:28 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - 9 mappings in 'requestMappingHandlerMapping'
DEBUG | 2024-01-23 19:57:28 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
DEBUG | 2024-01-23 19:57:28 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
DEBUG | 2024-01-23 19:57:29 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - ControllerAdvice beans: 1 @ExceptionHandler, 1 ResponseBodyAdvice
INFO  | 2024-01-23 19:57:29 | [main] logging.DirectJDKLog (DirectJDKLog.java:173) - Starting ProtocolHandler ["http-nio-8090"]
INFO  | 2024-01-23 19:57:29 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Tomcat started on port 8090 (http) with context path ''
INFO  | 2024-01-23 19:57:29 | [main] impl.Jdk14Logger (Jdk14Logger.java:99) - Started ProductappApplication in 7.195 seconds (process running for 7.494)
INFO  | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] logging.DirectJDKLog (DirectJDKLog.java:173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
INFO  | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Initializing Servlet 'dispatcherServlet'
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected StandardServletMultipartResolver
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected AcceptHeaderLocaleResolver
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected FixedThemeResolver
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@2c7ac998
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Detected org.springframework.web.servlet.support.SessionFlashMapManager@2e564c78
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
INFO  | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed initialization in 3 ms
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/products", parameters={}
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to com.productapp.controller.ProductController#getAll()
INFO  | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] service.ProductServiceImpl (ProductServiceImpl.java:31) - time taken for ex of getProducts is 115 ms
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Using 'application/xhtml+xml', given [text/html, application/xhtml+xml, image/avif, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8, application/signed-exchange;v=b3;q=0.7] and supported [application/json, application/*+json, application/xml;charset=UTF-8, text/xml;charset=UTF-8, application/*+xml;charset=UTF-8]
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Writing [[Product(id=1, name=pen set, price=200.00), Product(id=2, name=laptop, price=67000.00)]]
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-1] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 200 OK
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/favicon.ico", parameters={}
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/], classpath [resources/], classpath [static/], classpath [public/], ServletContext [/]]
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Resource not found
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico.]
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 404 NOT_FOUND
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - "ERROR" dispatch for GET "/error", parameters={}
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController#error(HttpServletRequest)
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Using 'application/json;q=0.8', given [image/avif, image/webp, image/apng, image/svg+xml, image/*, */*;q=0.8] and supported [application/json, application/*+json, application/xml;charset=UTF-8, text/xml;charset=UTF-8, application/*+xml;charset=UTF-8]
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Writing [{timestamp=Tue Jan 23 19:57:46 IST 2024, status=404, error=Not Found, path=/favicon.ico}]
DEBUG | 2024-01-23 19:57:46 | [http-nio-8090-exec-2] impl.Jdk14Logger (Jdk14Logger.java:99) - Exiting from "ERROR" dispatch, status 404
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/products/v3/api-docs", parameters={}
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/], classpath [resources/], classpath [static/], classpath [public/], ServletContext [/]]
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Resource not found
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource products/v3/api-docs.]
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 404 NOT_FOUND
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - "ERROR" dispatch for GET "/error", parameters={}
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController#errorHtml(HttpServletRequest, HttpServletResponse)
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Selected 'text/html' given [text/html, text/html;q=0.8]
DEBUG | 2024-01-23 19:58:04 | [http-nio-8090-exec-3] impl.Jdk14Logger (Jdk14Logger.java:99) - Exiting from "ERROR" dispatch, status 404
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/v3/api-docs", parameters={}
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/], classpath [resources/], classpath [static/], classpath [public/], ServletContext [/]]
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Resource not found
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource v3/api-docs.]
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 404 NOT_FOUND
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - "ERROR" dispatch for GET "/error", parameters={}
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController#errorHtml(HttpServletRequest, HttpServletResponse)
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Selected 'text/html' given [text/html, text/html;q=0.8]
DEBUG | 2024-01-23 19:58:11 | [http-nio-8090-exec-4] impl.Jdk14Logger (Jdk14Logger.java:99) - Exiting from "ERROR" dispatch, status 404
DEBUG | 2024-01-23 19:58:25 | [http-nio-8090-exec-5] impl.Jdk14Logger (Jdk14Logger.java:99) - GET "/swagger-ui/index.html", parameters={}
DEBUG | 2024-01-23 19:58:25 | [http-nio-8090-exec-5] impl.Jdk14Logger (Jdk14Logger.java:99) - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/], classpath [resources/], classpath [static/], classpath [public/], ServletContext [/]]
DEBUG | 2024-01-23 19:58:25 | [http-nio-8090-exec-5] impl.Jdk14Logger (Jdk14Logger.java:99) - Resource not found
DEBUG | 2024-01-23 19:58:25 | [http-nio-8090-exec-5] impl.Jdk14Logger (Jdk14Logger.java:99) - Resolved [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource swagger-ui/index.html.]
DEBUG | 2024-01-23 19:58:25 | [http-nio-8090-exec-5] impl.Jdk14Logger (Jdk14Logger.java:99) - Completed 404 NOT_FOUND
DEBUG | 2024-01-23 19:58:25 | [http-nio-8090-exec-5] impl.Jdk14Logger (Jdk14Logger.java:99) - "ERROR" dispatch for GET "/error", parameters={}
